	chr	start	end	name	score	strand
1857	chrVII	305195	305306	YGL108C	1	-
1858	chrVII	30656	30757	YGL248W	1	+
1859	chrVII	307398	307457	YGL107C	1	-
1860	chrVII	307620	307703	YGL106W	1	+
1861	chrVII	308476	308546	YGL105W	1	+
1862	chrVII	311282	311356	YGL104C	1	-
1863	chrVII	311992	312073	YGL103W	1	+
1864	chrVII	313253	313301	YGL101W	1	+
1865	chrVII	314262	314329	YGL100W	1	+
1866	chrVII	315675	315723	YGL099W	1	+
1867	chrVII	318382	318451	YGL098W	1	+
1868	chrVII	32070	32103	YGL247W	1	+
1869	chrVII	322458	322540	YGL097W	1	+
1870	chrVII	326320	326399	YGL096W	1	+
1871	chrVII	332084	332138	YGL095C	1	-
1872	chrVII	336078	336123	YGL094C	1	-
1873	chrVII	336252	336317	YGL093W	1	+
1874	chrVII	339231	339276	YGL092W	1	+
1875	chrVII	33966	33986	YGL246C	1	-
1876	chrVII	344534	344613	YGL091C	1	-
1877	chrVII	344749	344796	YGL090W	1	+
1878	chrVII	348411	348445	YGL087C	1	-
1879	chrVII	351033	351090	YGL085W	1	+
1880	chrVII	353784	353838	YGL084C	1	-
1881	chrVII	354433	354473	YGL083W	1	+
1882	chrVII	357189	357237	YGL082W	1	+
1883	chrVII	358579	358846	YGL081W	1	+
1884	chrVII	359994	360140	YGL080W	1	+
1885	chrVII	360857	360921	YGL079W	1	+
1886	chrVII	363380	363415	YGL078C	1	-
1887	chrVII	365405	365590	YGL077C	1	-
1888	chrVII	36576	36628	YGL244W	1	+
1889	chrVII	369559	369560	YGL075C	1	-
1890	chrVII	370110	370208	YGL073W	1	+
1891	chrVII	373022	373127	YGL071W	1	+
1892	chrVII	376324	376344	YGL070C	1	-
1893	chrVII	376491	376557	YGL068W	1	+
1894	chrVII	377463	377548	YGL067W	1	+
1895	chrVII	378886	378907	YGL066W	1	+
1896	chrVII	382746	382808	YGL065C	1	-
1897	chrVII	38440	38589	YGL243W	1	+
1898	chrVII	384665	384685	YGL064C	1	-
1899	chrVII	384857	384920	YGL063W	1	+
1900	chrVII	386554	386663	YGL062W	1	+
1901	chrVII	391197	391269	YGL061C	1	-
1902	chrVII	391380	391405	YGL060W	1	+
1903	chrVII	393629	393660	YGL059W	1	+
1904	chrVII	395342	395432	YGL058W	1	+
1905	chrVII	397221	397301	YGL057C	1	-
1906	chrVII	399073	399236	YGL056C	1	-
1907	chrVII	399875	400095	YGL055W	1	+
1908	chrVII	402731	402846	YGL054C	1	-
1909	chrVII	40411	40455	YGL242C	1	-
1910	chrVII	404141	404210	YGL050W	1	+
1911	chrVII	40578	40609	YGL241W	1	+
1912	chrVII	408202	408253	YGL049C	1	-
1913	chrVII	409736	409822	YGL048C	1	-
1914	chrVII	409883	409981	YGL047W	1	+
1915	chrVII	412470	412535	YGL045W	1	+
1916	chrVII	415688	415750	YGL044C	1	-
1917	chrVII	415908	415951	YGL043W	1	+
1918	chrVII	417218	417297	YGL041W-A	1	+
1919	chrVII	419100	419178	YGL040C	1	-
1920	chrVII	422298	422334	YGL039W	1	+
1921	chrVII	425302	425511	YGL038C	1	-
1922	chrVII	426460	426547	YGL037C	1	-
1923	chrVII	427014	427074	YGL036W	1	+
1924	chrVII	431555	431665	YGL035C	1	-
1925	chrVII	433978	434084	YGL033W	1	+
1926	chrVII	435407	435408	YGL032C	1	-
1927	chrVII	436381	436382	YGL031C	1	-
1928	chrVII	437380	437478	YGL030W	1	+
1929	chrVII	438423	438481	YGL029W	1	+
1930	chrVII	44671	44723	YGL238W	1	+
1931	chrVII	447407	447439	YGL028C	1	-
1932	chrVII	450494	450526	YGL027C	1	-
1933	chrVII	452886	452953	YGL026C	1	-
1934	chrVII	456432	456485	YGL023C	1	-
1935	chrVII	456622	456686	YGL022W	1	+
1936	chrVII	459095	459168	YGL021W	1	+
1937	chrVII	462198	462256	YGL020C	1	-
1938	chrVII	462359	462454	YGL019W	1	+
1939	chrVII	463992	464048	YGL018C	1	-
1940	chrVII	464136	464159	YGL017W	1	+
1941	chrVII	465917	465937	YGL016W	1	+
1942	chrVII	469798	469855	YGL015C	1	-
1943	chrVII	470029	470068	YGL014W	1	+
1944	chrVII	476760	476804	YGL013C	1	-
1945	chrVII	477142	477200	YGL012W	1	+
1946	chrVII	479597	479634	YGL011C	1	-
1947	chrVII	479782	479896	YGL010W	1	+
1948	chrVII	482970	483085	YGL009C	1	-
1949	chrVII	487208	487281	YGL008C	1	-
1950	chrVII	48749	48803	YGL237C	1	-
1951	chrVII	490231	490234	YGL006W	1	+
1952	chrVII	494873	494916	YGL005C	1	-
1953	chrVII	496281	496326	YGL004C	1	-
1954	chrVII	498551	498609	YGL003C	1	-
1955	chrVII	498727	498848	YGL002W	1	+
1956	chrVII	500836	500942	YGL001C	1	-
1957	chrVII	502369	502408	YGR001C	1	-
1958	chrVII	504184	504270	YGR002C	1	-
1959	chrVII	504425	504468	YGR003W	1	+
1960	chrVII	507177	507279	YGR004W	1	+
1961	chrVII	50984	50998	YGL236C	1	-
1962	chrVII	510195	510254	YGR005C	1	-
1963	chrVII	510360	510393	YGR006W	1	+
1964	chrVII	511248	511338	YGR007W	1	+
1965	chrVII	512696	512822	YGR008C	1	-
1966	chrVII	515338	515399	YGR009C	1	-
1967	chrVII	51554	51649	YGL234W	1	+
1968	chrVII	515739	515845	YGR010W	1	+
1969	chrVII	517440	517483	YGR012W	1	+
1970	chrVII	518787	518866	YGR013W	1	+
1971	chrVII	520948	521011	YGR014W	1	+
1972	chrVII	526271	526337	YGR015C	1	-
1973	chrVII	526432	526482	YGR016W	1	+
1974	chrVII	527810	527903	YGR017W	1	+
1975	chrVII	529375	529472	YGR019W	1	+
1976	chrVII	531567	531662	YGR020C	1	-
1977	chrVII	531802	531859	YGR021W	1	+
1978	chrVII	533205	533338	YGR023W	1	+
1979	chrVII	536842	536903	YGR024C	1	-
1980	chrVII	537049	537192	YGR026W	1	+
1981	chrVII	538703	538728	YGR027C	1	-
1982	chrVII	540816	540860	YGR028W	1	+
1983	chrVII	54216	54278	YGL233W	1	+
1984	chrVII	542166	542228	YGR029W	1	+
1985	chrVII	550924	550973	YGR030C	1	-
1986	chrVII	551091	551197	YGR031W	1	+
1987	chrVII	552840	552877	YGR032W	1	+
1988	chrVII	559766	559855	YGR033C	1	-
1989	chrVII	560445	560543	YGR034W	1	+
1990	chrVII	562215	562263	YGR035C	1	-
1991	chrVII	563595	563786	YGR036C	1	-
1992	chrVII	564738	564817	YGR037C	1	-
1993	chrVII	565255	565366	YGR038W	1	+
1994	chrVII	568535	568574	YGR040W	1	+
1995	chrVII	570306	570373	YGR041W	1	+
1996	chrVII	57201	57251	YGL232W	1	+
1997	chrVII	572595	572638	YGR042W	1	+
1998	chrVII	574591	574682	YGR043C	1	-
1999	chrVII	577950	578025	YGR046W	1	+
2000	chrVII	582645	582705	YGR047C	1	-
2001	chrVII	582895	582996	YGR048W	1	+
2002	chrVII	584334	584466	YGR049W	1	+
2003	chrVII	585703	585715	YGR050C	1	-
2004	chrVII	586569	586658	YGR052W	1	+
2005	chrVII	58808	58858	YGL231C	1	-
2006	chrVII	589043	589125	YGR053C	1	-
2007	chrVII	589676	589702	YGR054W	1	+
2008	chrVII	592551	592590	YGR055W	1	+
2009	chrVII	59471	59577	YGL230C	1	-
2010	chrVII	594776	594885	YGR056W	1	+
2011	chrVII	598744	598775	YGR057C	1	-
2012	chrVII	599255	599317	YGR058W	1	+
2013	chrVII	600554	600607	YGR059W	1	+
2014	chrVII	603638	603742	YGR060W	1	+
2015	chrVII	609248	609267	YGR061C	1	-
2016	chrVII	610452	610485	YGR062C	1	-
2017	chrVII	610989	611037	YGR063C	1	-
2018	chrVII	6121	6175	YGL258W	1	+
2019	chrVII	613029	613177	YGR065C	1	-
2020	chrVII	615009	615111	YGR066C	1	-
2021	chrVII	618022	618115	YGR067C	1	-
2022	chrVII	620314	620372	YGR068C	1	-
2023	chrVII	620907	620999	YGR070W	1	+
2024	chrVII	62377	62443	YGL229C	1	-
2025	chrVII	62717	62769	YGL228W	1	+
2026	chrVII	627330	627357	YGR071C	1	-
2027	chrVII	627459	627494	YGR072W	1	+
2028	chrVII	630123	630185	YGR075C	1	-
2029	chrVII	630817	630895	YGR076C	1	-
2030	chrVII	632734	632789	YGR077C	1	-
2031	chrVII	633619	633648	YGR078C	1	-
2032	chrVII	635175	635224	YGR080W	1	+
2033	chrVII	636978	637069	YGR081C	1	-
2034	chrVII	637199	637227	YGR082W	1	+
2035	chrVII	640033	640111	YGR083C	1	-
2036	chrVII	642122	642235	YGR085C	1	-
2037	chrVII	643820	643954	YGR086C	1	-
2038	chrVII	646208	646231	YGR087C	1	-
2039	chrVII	64759	64840	YGL227W	1	+
2040	chrVII	647764	647834	YGR088W	1	+
2041	chrVII	649876	649903	YGR089W	1	+
2042	chrVII	655607	655622	YGR090W	1	+
2043	chrVII	659810	659875	YGR091W	1	+
2044	chrVII	661608	661678	YGR092W	1	+
2045	chrVII	663831	663877	YGR093W	1	+
2046	chrVII	665685	665796	YGR094W	1	+
2047	chrVII	669923	669950	YGR095C	1	-
2048	chrVII	670092	670143	YGR096W	1	+
2049	chrVII	672151	672197	YGR097W	1	+
2050	chrVII	681230	681258	YGR098C	1	-
2051	chrVII	681360	681408	YGR099W	1	+
2052	chrVII	683646	683728	YGR100W	1	+
2053	chrVII	68384	68431	YGL226C-A	1	-
2054	chrVII	68491	68544	YGL226W	1	+
2055	chrVII	686815	686891	YGR101W	1	+
2056	chrVII	688660	688734	YGR102C	1	-
2057	chrVII	688920	688936	YGR103W	1	+
2058	chrVII	691928	691986	YGR104C	1	-
2059	chrVII	692081	692118	YGR105W	1	+
2060	chrVII	693340	693395	YGR106C	1	-
2061	chrVII	697933	697997	YGR108W	1	+
2062	chrVII	701148	701213	YGR109C	1	-
2063	chrVII	702866	702965	YGR110W	1	+
2064	chrVII	704943	705037	YGR111W	1	+
2065	chrVII	706487	706540	YGR112W	1	+
2066	chrVII	708021	708065	YGR113W	1	+
2067	chrVII	709527	709576	YGR116W	1	+
2068	chrVII	715684	715708	YGR117C	1	-
2069	chrVII	716102	716172	YGR118W	1	+
2070	chrVII	718916	718990	YGR119C	1	-
2071	chrVII	720023	720107	YGR120C	1	-
2072	chrVII	722112	722211	YGR121C	1	-
2073	chrVII	722958	723240	YGR122W	1	+
2074	chrVII	727403	727492	YGR123C	1	-
2075	chrVII	729337	729446	YGR124W	1	+
2076	chrVII	731751	731834	YGR125W	1	+
2077	chrVII	735185	735281	YGR126W	1	+
2078	chrVII	736227	736302	YGR127W	1	+
2079	chrVII	739641	739642	YGR128C	1	-
2080	chrVII	739871	739934	YGR129W	1	+
2081	chrVII	743365	743490	YGR130C	1	-
2082	chrVII	744048	744164	YGR131W	1	+
2083	chrVII	745951	746053	YGR132C	1	-
2084	chrVII	747114	747144	YGR134W	1	+
2085	chrVII	750776	750890	YGR135W	1	+
2086	chrVII	751889	751922	YGR136W	1	+
2087	chrVII	755120	755136	YGR138C	1	-
2088	chrVII	756960	756998	YGR140W	1	+
2089	chrVII	760009	760069	YGR141W	1	+
2090	chrVII	761788	761933	YGR142W	1	+
2091	chrVII	764380	764510	YGR143W	1	+
2092	chrVII	769998	770004	YGR144W	1	+
2093	chrVII	771340	771387	YGR145W	1	+
2094	chrVII	774691	774868	YGR146C	1	-
2095	chrVII	776558	776642	YGR147C	1	-
2096	chrVII	777423	777434	YGR148C	1	-
2097	chrVII	778539	778657	YGR149W	1	+
2098	chrVII	77917	78020	YGL225W	1	+
2099	chrVII	782698	782734	YGR150C	1	-
2100	chrVII	791416	791584	YGR152C	1	-
2101	chrVII	791915	791987	YGR153W	1	+
2102	chrVII	793730	793853	YGR154C	1	-
2103	chrVII	794355	794426	YGR155W	1	+
2104	chrVII	796269	796319	YGR156W	1	+
2105	chrVII	798186	798289	YGR157W	1	+
2106	chrVII	80074	80145	YGL224C	1	-
2107	chrVII	801943	802018	YGR158C	1	-
2108	chrVII	805322	805468	YGR161C	1	-
2109	chrVII	806100	806171	YGR161W-C	1	+
2110	chrVII	808529	808582	YGR162W	1	+
2111	chrVII	811995	812081	YGR163W	1	+
2112	chrVII	813603	813644	YGR165W	1	+
2113	chrVII	814965	814993	YGR166W	1	+
2114	chrVII	81520	81539	YGL223C	1	-
2115	chrVII	816879	816983	YGR167W	1	+
2116	chrVII	819062	819140	YGR168C	1	-
2117	chrVII	820470	820493	YGR169C	1	-
2118	chrVII	821264	821374	YGR169C-A	1	-
2119	chrVII	821642	821679	YGR170W	1	+
2120	chrVII	82363	82424	YGL222C	1	-
2121	chrVII	827116	827149	YGR171C	1	-
2122	chrVII	828163	828202	YGR172C	1	-
2123	chrVII	828351	828387	YGR173W	1	+
2124	chrVII	831508	831509	YGR174C	1	-
2125	chrVII	833343	833355	YGR175C	1	-
2126	chrVII	83449	83514	YGL221C	1	-
2127	chrVII	838311	838402	YGR178C	1	-
2128	chrVII	839801	839861	YGR179C	1	-
2129	chrVII	841227	841271	YGR180C	1	-
2130	chrVII	843104	843190	YGR181W	1	+
2131	chrVII	844391	844493	YGR183C	1	-
2132	chrVII	851034	851069	YGR184C	1	-
2133	chrVII	852440	852480	YGR185C	1	-
2134	chrVII	852642	852672	YGR186W	1	+
2135	chrVII	85435	85471	YGL219C	1	-
2136	chrVII	856341	856411	YGR187C	1	-
2137	chrVII	85776	85783	YGL216W	1	+
2138	chrVII	860057	860075	YGR188C	1	-
2139	chrVII	863748	864066	YGR189C	1	-
2140	chrVII	866097	866138	YGR191W	1	+
2141	chrVII	869468	869821	YGR192C	1	-
2142	chrVII	871724	871758	YGR193C	1	-
2143	chrVII	873723	873773	YGR194C	1	-
2144	chrVII	874655	874686	YGR195W	1	+
2145	chrVII	878110	878167	YGR196C	1	-
2146	chrVII	880069	880279	YGR197C	1	-
2147	chrVII	880550	880600	YGR198W	1	+
2148	chrVII	883362	883389	YGR199W	1	+
2149	chrVII	888198	888239	YGR200C	1	-
2150	chrVII	889041	889276	YGR201C	1	-
2151	chrVII	890662	890768	YGR202C	1	-
2152	chrVII	891097	891144	YGR203W	1	+
2153	chrVII	891760	891814	YGR204W	1	+
2154	chrVII	894911	895046	YGR205W	1	+
2155	chrVII	896310	896395	YGR206W	1	+
2156	chrVII	897537	897609	YGR207C	1	-
2157	chrVII	897724	897757	YGR208W	1	+
2158	chrVII	899133	899284	YGR209C	1	-
2159	chrVII	900669	900815	YGR210C	1	-
2160	chrVII	901022	901157	YGR211W	1	+
2161	chrVII	902906	902942	YGR212W	1	+
2162	chrVII	906393	906471	YGR214W	1	+
2163	chrVII	907997	908047	YGR215W	1	+
2164	chrVII	910369	910437	YGR216C	1	-
2165	chrVII	910549	910560	YGR217W	1	+
2166	chrVII	917766	917846	YGR218W	1	+
2167	chrVII	922417	922464	YGR220C	1	-
2168	chrVII	92424	92480	YGL213C	1	-
2169	chrVII	924615	924619	YGR221C	1	-
2170	chrVII	925437	925511	YGR222W	1	+
2171	chrVII	92551	92618	YGL212W	1	+
2172	chrVII	927754	927809	YGR223C	1	-
2173	chrVII	930513	930618	YGR225W	1	+
2174	chrVII	932843	932889	YGR227W	1	+
2175	chrVII	936482	936544	YGR229C	1	-
2176	chrVII	93654	93680	YGL211W	1	+
2177	chrVII	937266	937406	YGR230W	1	+
2178	chrVII	9389	9451	YGL257C	1	-
2179	chrVII	939060	939126	YGR231C	1	-
2180	chrVII	939466	939542	YGR232W	1	+
2181	chrVII	943933	944033	YGR233C	1	-
2182	chrVII	945337	945604	YGR234W	1	+
2183	chrVII	947618	947707	YGR235C	1	-
2184	chrVII	948340	948625	YGR236C	1	-
2185	chrVII	94863	94943	YGL210W	1	+
2186	chrVII	951237	951334	YGR237C	1	-
2187	chrVII	954212	954318	YGR238C	1	-
2188	chrVII	955607	955721	YGR239C	1	-
2189	chrVII	959460	959640	YGR240C	1	-
2190	chrVII	962267	962383	YGR241C	1	-
2191	chrVII	962745	962945	YGR243W	1	+
2192	chrVII	964905	965034	YGR244C	1	-
2193	chrVII	967662	967756	YGR245C	1	-
2194	chrVII	969837	969893	YGR246C	1	-
2195	chrVII	970364	970435	YGR247W	1	+
2196	chrVII	971459	971532	YGR248W	1	+
2197	chrVII	973452	973605	YGR249W	1	+
2198	chrVII	979251	979382	YGR250C	1	-
2199	chrVII	981157	981235	YGR251W	1	+
2200	chrVII	982386	982466	YGR252W	1	+
2201	chrVII	98458	98523	YGL208W	1	+
2202	chrVII	984722	984816	YGR253C	1	-
2203	chrVII	986429	986509	YGR254W	1	+
2204	chrVII	989571	989702	YGR255C	1	-
2205	chrVII	990006	990202	YGR256W	1	+
2206	chrVII	992948	993011	YGR257C	1	-
2207	chrVII	996364	996398	YGR258C	1	-
2208	chrVII	997837	997869	YGR260W	1	+
2209	chrVIII	100876	100939	YHL001W	1	+
2210	chrVIII	102628	102710	YHR001W	1	+
2211	chrVIII	104400	104460	YHR001W-A	1	+
2212	chrVIII	105295	105372	YHR002W	1	+
2213	chrVIII	107985	108057	YHR003C	1	-
2214	chrVIII	109837	109905	YHR004C	1	-
2215	chrVIII	111615	111690	YHR005C	1	-
2216	chrVIII	112577	112646	YHR005C-A	1	-
2217	chrVIII	114076	114128	YHR006W	1	+
2218	chrVIII	118031	118242	YHR007C	1	-
2219	chrVIII	119948	120074	YHR008C	1	-
2220	chrVIII	122076	122316	YHR009C	1	-
2221	chrVIII	12258	12287	YHL047C	1	-
2222	chrVIII	122771	122835	YHR010W	1	+
2223	chrVIII	124093	124103	YHR011W	1	+
2224	chrVIII	125774	125807	YHR012W	1	+
2225	chrVIII	127809	127849	YHR013C	1	-
2226	chrVIII	128319	128401	YHR014W	1	+
2227	chrVIII	130914	130939	YHR015W	1	+
2228	chrVIII	135064	135103	YHR017W	1	+
2229	chrVIII	137788	137935	YHR018C	1	-
2230	chrVIII	139990	140077	YHR019C	1	-
2231	chrVIII	140257	140367	YHR020W	1	+
2232	chrVIII	147630	147669	YHR023W	1	+
2233	chrVIII	155259	155327	YHR024C	1	-
2234	chrVIII	155432	155488	YHR025W	1	+
2235	chrVIII	15567	15584	YHL044W	1	+
2236	chrVIII	156748	156792	YHR026W	1	+
2237	chrVIII	160775	160855	YHR027C	1	-
2238	chrVIII	163492	163565	YHR028C	1	-
2239	chrVIII	164626	164675	YHR029C	1	-
2240	chrVIII	166409	166619	YHR030C	1	-
2241	chrVIII	169009	169083	YHR031C	1	-
2242	chrVIII	169232	169298	YHR032W	1	+
2243	chrVIII	171460	171667	YHR033W	1	+
2244	chrVIII	174047	174090	YHR034C	1	-
2245	chrVIII	174164	174240	YHR035W	1	+
2246	chrVIII	176241	176265	YHR036W	1	+
2247	chrVIII	177941	177990	YHR037W	1	+
2248	chrVIII	180062	180092	YHR038W	1	+
2249	chrVIII	182815	182991	YHR039C	1	-
2250	chrVIII	183708	183741	YHR039C-A	1	-
2251	chrVIII	183919	183950	YHR040W	1	+
2252	chrVIII	186487	186549	YHR042W	1	+
2253	chrVIII	189587	189656	YHR044C	1	-
2254	chrVIII	190158	190258	YHR045W	1	+
2255	chrVIII	193082	193199	YHR046C	1	-
2256	chrVIII	196074	196153	YHR047C	1	-
2257	chrVIII	199291	199322	YHR048W	1	+
2258	chrVIII	201179	201194	YHR049W	1	+
2259	chrVIII	202362	202371	YHR050W	1	+
2260	chrVIII	204279	204453	YHR051W	1	+
2261	chrVIII	205567	205582	YHR052W	1	+
2262	chrVIII	207202	207641	YHR055C	1	-
2263	chrVIII	210615	210643	YHR056C	1	-
2264	chrVIII	211587	211668	YHR057C	1	-
2265	chrVIII	212653	212697	YHR058C	1	-
2266	chrVIII	212767	212835	YHR059W	1	+
2267	chrVIII	213451	213502	YHR060W	1	+
2268	chrVIII	215429	215451	YHR061C	1	-
2269	chrVIII	216517	216554	YHR062C	1	-
2270	chrVIII	217929	218007	YHR063C	1	-
2271	chrVIII	222040	222077	YHR066W	1	+
2272	chrVIII	222153	222154	YHR065C	1	-
2273	chrVIII	223675	223716	YHR067W	1	+
2274	chrVIII	224832	224848	YHR068W	1	+
2275	chrVIII	227424	227447	YHR069C	1	-
2276	chrVIII	227618	227652	YHR070W	1	+
2277	chrVIII	229349	229418	YHR071W	1	+
2278	chrVIII	23167	23203	YHL040C	1	-
2279	chrVIII	232770	232878	YHR072W	1	+
2280	chrVIII	235366	235431	YHR072W-A	1	+
2281	chrVIII	236255	236348	YHR073W	1	+
2282	chrVIII	23766	23785	YHL039W	1	+
2283	chrVIII	239910	239964	YHR074W	1	+
2284	chrVIII	243481	243504	YHR075C	1	-
2285	chrVIII	244847	244898	YHR076W	1	+
2286	chrVIII	249598	249619	YHR077C	1	-
2287	chrVIII	250104	250127	YHR078W	1	+
2288	chrVIII	255625	255672	YHR079C	1	-
2289	chrVIII	256304	256378	YHR079C-A	1	-
2290	chrVIII	260707	260832	YHR080C	1	-
2291	chrVIII	261260	261318	YHR081W	1	+
2292	chrVIII	266395	266449	YHR083W	1	+
2293	chrVIII	267627	267634	YHR084W	1	+
2294	chrVIII	270512	270534	YHR085W	1	+
2295	chrVIII	271708	271771	YHR086W	1	+
2296	chrVIII	274475	274541	YHR087W	1	+
2297	chrVIII	275217	275299	YHR088W	1	+
2298	chrVIII	27557	27596	YHL038C	1	-
2299	chrVIII	277114	277170	YHR089C	1	-
2300	chrVIII	278391	278457	YHR090C	1	-
2301	chrVIII	280568	280634	YHR091C	1	-
2302	chrVIII	28184	28267	YHL036W	1	+
2303	chrVIII	282684	282685	YHR092C	1	-
2304	chrVIII	290259	290614	YHR096C	1	-
2305	chrVIII	295786	295839	YHR098C	1	-
2306	chrVIII	308466	308537	YHR100C	1	-
2307	chrVIII	309768	309832	YHR101C	1	-
2308	chrVIII	310198	310240	YHR102W	1	+
2309	chrVIII	313920	314056	YHR103W	1	+
2310	chrVIII	317096	317198	YHR104W	1	+
2311	chrVIII	318451	318495	YHR105W	1	+
2312	chrVIII	319333	319478	YHR106W	1	+
2313	chrVIII	321871	321959	YHR107C	1	-
2314	chrVIII	322048	322102	YHR108W	1	+
2315	chrVIII	324092	324114	YHR109W	1	+
2316	chrVIII	326061	326120	YHR110W	1	+
2317	chrVIII	326856	326887	YHR111W	1	+
2318	chrVIII	329498	329589	YHR112C	1	-
2319	chrVIII	330111	330197	YHR113W	1	+
2320	chrVIII	331760	331841	YHR114W	1	+
2321	chrVIII	335222	335356	YHR115C	1	-
2322	chrVIII	336088	336136	YHR117W	1	+
2323	chrVIII	339424	339456	YHR118C	1	-
2324	chrVIII	339536	339632	YHR119W	1	+
2325	chrVIII	346461	346524	YHR121W	1	+
2326	chrVIII	347331	347411	YHR122W	1	+
2327	chrVIII	348515	348591	YHR123W	1	+
2328	chrVIII	350162	350322	YHR124W	1	+
2329	chrVIII	354968	355031	YHR127W	1	+
2330	chrVIII	356138	356218	YHR128W	1	+
2331	chrVIII	358354	358416	YHR129C	1	-
2332	chrVIII	36152	36258	YHL034C	1	-
2333	chrVIII	362042	362115	YHR131C	1	-
2334	chrVIII	363937	364015	YHR132C	1	-
2335	chrVIII	364097	364243	YHR132W-A	1	+
2336	chrVIII	365746	365771	YHR133C	1	-
2337	chrVIII	368489	368587	YHR135C	1	-
2338	chrVIII	369428	369480	YHR136C	1	-
2339	chrVIII	369769	369827	YHR137W	1	+
2340	chrVIII	371772	371917	YHR138C	1	-
2341	chrVIII	373302	373356	YHR139C	1	-
2342	chrVIII	374619	374669	YHR140W	1	+
2343	chrVIII	377480	377564	YHR142W	1	+
2344	chrVIII	379331	379354	YHR143W	1	+
2345	chrVIII	38065	38149	YHL033C	1	-
2346	chrVIII	381254	381310	YHR143W-A	1	+
2347	chrVIII	382859	382862	YHR144C	1	-
2348	chrVIII	384317	384413	YHR146W	1	+
2349	chrVIII	387450	387505	YHR147C	1	-
2350	chrVIII	387650	387677	YHR148W	1	+
2351	chrVIII	390910	390994	YHR149C	1	-
2352	chrVIII	391330	391415	YHR150W	1	+
2353	chrVIII	395152	395200	YHR151C	1	-
2354	chrVIII	395477	395583	YHR152W	1	+
2355	chrVIII	396789	396908	YHR153C	1	-
2356	chrVIII	397084	397116	YHR154W	1	+
2357	chrVIII	401152	401175	YHR155W	1	+
2358	chrVIII	40485	40658	YHL032C	1	-
2359	chrVIII	406539	406613	YHR156C	1	-
2360	chrVIII	406994	407069	YHR157W	1	+
2361	chrVIII	411474	411488	YHR158C	1	-
2362	chrVIII	411626	411673	YHR159W	1	+
2363	chrVIII	414237	414272	YHR160C	1	-
2364	chrVIII	41486	41590	YHL031C	1	-
2365	chrVIII	416490	416779	YHR161C	1	-
2366	chrVIII	417012	417154	YHR162W	1	+
2367	chrVIII	417852	417894	YHR163W	1	+
2368	chrVIII	42051	42118	YHL030W	1	+
2369	chrVIII	423432	423445	YHR164C	1	-
2370	chrVIII	433279	433329	YHR166C	1	-
2371	chrVIII	433435	433464	YHR167W	1	+
2372	chrVIII	434492	434532	YHR168W	1	+
2373	chrVIII	436247	436322	YHR169W	1	+
2374	chrVIII	437913	437955	YHR170W	1	+
2375	chrVIII	439833	439869	YHR171W	1	+
2376	chrVIII	442358	442422	YHR172W	1	+
2377	chrVIII	445379	445491	YHR174W	1	+
2378	chrVIII	445538	445617	YHR173C	1	-
2379	chrVIII	448274	448367	YHR176W	1	+
2380	chrVIII	450674	450741	YHR177W	1	+
2381	chrVIII	453404	453429	YHR178W	1	+
2382	chrVIII	456566	456656	YHR179W	1	+
2383	chrVIII	459100	459202	YHR180W	1	+
2384	chrVIII	461153	461219	YHR181W	1	+
2385	chrVIII	462150	462188	YHR182W	1	+
2386	chrVIII	464860	464882	YHR183W	1	+
2387	chrVIII	466711	466729	YHR184W	1	+
2388	chrVIII	469414	469433	YHR185C	1	-
2389	chrVIII	475361	475455	YHR186C	1	-
2390	chrVIII	475616	475644	YHR187W	1	+
2391	chrVIII	478502	478564	YHR188C	1	-
2392	chrVIII	478645	478710	YHR189W	1	+
2393	chrVIII	479432	479499	YHR190W	1	+
2394	chrVIII	481290	481353	YHR191C	1	-
2395	chrVIII	481413	481488	YHR192W	1	+
2396	chrVIII	482911	482963	YHR193C	1	-
2397	chrVIII	483248	483286	YHR194W	1	+
2398	chrVIII	485227	485321	YHR195W	1	+
2399	chrVIII	486539	486540	YHR196W	1	+
2400	chrVIII	493082	493148	YHR199C	1	-
2401	chrVIII	493659	493774	YHR200W	1	+
2402	chrVIII	495802	495831	YHR201C	1	-
2403	chrVIII	496928	497106	YHR202W	1	+
2404	chrVIII	50011	50071	YHL029C	1	-
2405	chrVIII	500222	500337	YHR203C	1	-
2406	chrVIII	500915	500945	YHR204W	1	+
2407	chrVIII	503544	503626	YHR205W	1	+
2408	chrVIII	50676	50709	YHL028W	1	+
2409	chrVIII	507095	507161	YHR206W	1	+
2410	chrVIII	511156	511226	YHR207C	1	-
2411	chrVIII	512111	512192	YHR208W	1	+
2412	chrVIII	513995	514114	YHR209W	1	+
2413	chrVIII	53014	53118	YHL027W	1	+
2414	chrVIII	56286	56451	YHL026C	1	-
2415	chrVIII	56822	56938	YHL025W	1	+
2416	chrVIII	58529	58758	YHL024W	1	+
2417	chrVIII	64708	64747	YHL023C	1	-
2418	chrVIII	66324	66467	YHL022C	1	-
2419	chrVIII	67935	68090	YHL021C	1	-
2420	chrVIII	69580	69700	YHL020C	1	-
2421	chrVIII	71670	71719	YHL019C	1	-
2422	chrVIII	71785	71822	YHL018W	1	+
2423	chrVIII	72375	72385	YHL017W	1	+
2424	chrVIII	76386	76415	YHL016C	1	-
2425	chrVIII	77442	77520	YHL015W	1	+
2426	chrVIII	79414	79456	YHL014C	1	-
2427	chrVIII	80456	80527	YHL013C	1	-
2428	chrVIII	83978	84062	YHL011C	1	-
