parent	uorf_number	positions	length	rate
YDR279W	9	158, 175, 212, 296, 327, 336, 352, 444, 470	501	0.05389221556886228
YDR280W	13	66, 148, 168, 180, 184, 202, 292, 343, 362, 408, 467, 470, 480	501	0.07784431137724551
YDR281C	11	46, 80, 90, 110, 135, 217, 262, 277, 383, 411, 470	501	0.0658682634730539
YDR282C	9	30, 249, 349, 360, 365, 429, 439, 484, 495	501	0.05389221556886228
YDR283C	14	27, 44, 59, 99, 125, 138, 180, 204, 212, 243, 277, 302, 307, 436	501	0.08383233532934131
YDR284C	4	238, 381, 400, 439	501	0.023952095808383235
YDR285W	8	167, 190, 236, 244, 306, 348, 427, 452	501	0.04790419161676647
YDR287W	9	63, 84, 112, 120, 136, 167, 188, 318, 436	501	0.05389221556886228
YDR288W	12	4, 37, 81, 104, 128, 152, 162, 225, 395, 399, 431, 457	501	0.0718562874251497
YDR289C	6	95, 162, 175, 323, 360, 390	501	0.03592814371257485
YDR291W	4	124, 182, 407, 494	501	0.023952095808383235
YDR292C	3	125, 236, 382	501	0.017964071856287425
YDR293C	0		501	0.0
YDR294C	6	29, 90, 136, 140, 201, 351	501	0.03592814371257485
YDR295C	11	2, 5, 115, 155, 183, 196, 353, 380, 414, 444, 464	501	0.0658682634730539
YDR296W	7	30, 127, 299, 345, 461, 464, 469	501	0.041916167664670656
YDR297W	3	2, 34, 48	501	0.017964071856287425
YDR298C	7	80, 104, 128, 200, 332, 383, 445	501	0.041916167664670656
YDR299W	14	11, 71, 153, 205, 218, 306, 336, 377, 408, 430, 452, 457, 474, 496	501	0.08383233532934131
YDR300C	13	89, 118, 183, 198, 265, 271, 299, 331, 392, 402, 426, 437, 475	501	0.07784431137724551
YDR301W	12	27, 53, 65, 113, 117, 151, 176, 181, 258, 294, 330, 478	501	0.0718562874251497
YDR302W	12	31, 61, 73, 82, 164, 180, 211, 222, 261, 311, 358, 401	501	0.0718562874251497
YDR303C	11	11, 67, 73, 114, 119, 167, 288, 319, 334, 382, 392	501	0.0658682634730539
YDR304C	8	45, 84, 90, 192, 213, 260, 331, 437	501	0.04790419161676647
YDR306C	7	3, 43, 64, 369, 419, 446, 469	501	0.041916167664670656
YDR307W	8	117, 165, 249, 262, 300, 435, 443, 479	501	0.04790419161676647
YDR308C	3	301, 309, 335	501	0.017964071856287425
YDR309C	7	143, 195, 253, 292, 374, 405, 464	501	0.041916167664670656
YDR310C	11	2, 32, 46, 56, 128, 181, 333, 392, 437, 460, 463	501	0.0658682634730539
YDR311W	10	14, 44, 72, 227, 289, 307, 328, 348, 356, 397	501	0.059880239520958084
YDR312W	10	8, 68, 117, 165, 209, 216, 287, 405, 428, 432	501	0.059880239520958084
YDR313C	10	13, 157, 172, 184, 241, 273, 297, 357, 370, 384	501	0.059880239520958084
YDR314C	18	9, 14, 18, 33, 60, 123, 132, 149, 169, 181, 189, 198, 222, 247, 356, 385, 431, 470	501	0.10778443113772455
YDR315C	10	131, 194, 219, 231, 267, 281, 286, 337, 402, 446	501	0.059880239520958084
YDR316W	7	126, 182, 219, 247, 270, 336, 434	501	0.041916167664670656
YDR317W	8	18, 64, 146, 168, 351, 354, 433, 458	501	0.04790419161676647
YDR318W	14	37, 89, 103, 172, 261, 306, 317, 343, 359, 384, 387, 441, 448, 459	501	0.08383233532934131
YDR319C	13	17, 53, 65, 108, 125, 133, 148, 175, 238, 299, 351, 411, 466	501	0.07784431137724551
YDR320C	5	110, 165, 180, 248, 373	501	0.029940119760479042
YDR321W	15	40, 73, 81, 87, 165, 190, 220, 295, 328, 333, 430, 447, 450, 456, 473	501	0.08982035928143713
YDR322W	5	23, 49, 109, 345, 369	501	0.029940119760479042
YDR322C-A	5	56, 62, 106, 157, 305	501	0.029940119760479042
YDR323C	11	42, 158, 214, 244, 279, 294, 307, 360, 426, 436, 483	501	0.0658682634730539
YDR325W	9	4, 13, 145, 221, 255, 285, 294, 397, 468	501	0.05389221556886228
YDR326C	15	63, 157, 161, 195, 217, 223, 276, 281, 310, 314, 325, 360, 464, 467, 485	501	0.08982035928143713
YDR328C	8	11, 31, 100, 115, 121, 142, 224, 370	501	0.04790419161676647
YDR329C	13	77, 134, 139, 172, 211, 255, 283, 322, 353, 357, 411, 436, 442	501	0.07784431137724551
YDR330W	7	116, 219, 224, 241, 327, 411, 490	501	0.041916167664670656
YDR331W	9	87, 114, 164, 168, 198, 236, 317, 335, 347	501	0.05389221556886228
YDR332W	9	7, 28, 94, 109, 205, 227, 297, 328, 457	501	0.05389221556886228
YDR333C	10	11, 25, 46, 63, 125, 149, 162, 403, 414, 445	501	0.059880239520958084
YDR334W	9	34, 149, 163, 192, 209, 235, 246, 269, 297	501	0.05389221556886228
YDR335W	15	4, 26, 65, 83, 95, 101, 116, 130, 238, 254, 309, 315, 326, 367, 459	501	0.08982035928143713
YDR337W	10	27, 46, 84, 126, 141, 232, 263, 274, 324, 444	501	0.059880239520958084
YDR338C	12	20, 63, 99, 109, 124, 153, 174, 184, 194, 366, 380, 467	501	0.0718562874251497
YDR339C	9	14, 38, 59, 78, 128, 265, 315, 399, 441	501	0.05389221556886228
YDR341C	9	14, 138, 243, 273, 319, 380, 383, 421, 429	501	0.05389221556886228
YDR346C	7	18, 137, 190, 270, 277, 407, 432	501	0.041916167664670656
YDR347W	8	93, 102, 247, 386, 427, 435, 438, 447	501	0.04790419161676647
YDR348C	6	119, 181, 229, 286, 435, 467	501	0.03592814371257485
YDR349C	10	25, 214, 294, 328, 382, 411, 438, 446, 449, 482	501	0.059880239520958084
YDR350C	11	50, 84, 142, 146, 193, 203, 230, 252, 322, 434, 481	501	0.0658682634730539
YDR352W	7	8, 38, 153, 225, 281, 289, 383	501	0.041916167664670656
YDR353W	6	40, 160, 221, 233, 362, 406	501	0.03592814371257485
YDR354W	8	40, 93, 106, 138, 232, 319, 380, 475	501	0.04790419161676647
YDR356W	9	31, 89, 155, 169, 260, 322, 346, 439, 455	501	0.05389221556886228
YDR357C	6	33, 211, 236, 242, 408, 415	501	0.03592814371257485
YDR358W	10	25, 85, 89, 110, 139, 214, 257, 287, 348, 393	501	0.059880239520958084
YDR359C	11	1, 10, 31, 55, 121, 139, 166, 219, 256, 384, 475	501	0.0658682634730539
YDR361C	15	5, 27, 36, 41, 63, 68, 114, 119, 195, 219, 286, 351, 404, 459, 491	501	0.08982035928143713
YDR362C	8	102, 145, 207, 225, 274, 296, 334, 468	501	0.04790419161676647
YDR363W	8	26, 64, 225, 252, 287, 354, 359, 479	501	0.04790419161676647
YDR363W-A	11	12, 70, 73, 76, 101, 171, 232, 312, 408, 449, 463	501	0.0658682634730539
YDR364C	10	69, 144, 160, 166, 245, 261, 284, 301, 339, 434	501	0.059880239520958084
YDR365C	10	12, 33, 165, 218, 224, 243, 301, 358, 381, 471	501	0.059880239520958084
YDR367W	12	52, 83, 109, 115, 118, 129, 134, 139, 181, 312, 338, 389	501	0.0718562874251497
YDR368W	6	49, 161, 240, 302, 310, 347	501	0.03592814371257485
YDR369C	10	19, 66, 87, 143, 162, 325, 430, 450, 460, 494	501	0.059880239520958084
YDR370C	9	7, 16, 43, 208, 321, 415, 431, 469, 477	501	0.05389221556886228
YDR371W	7	18, 35, 107, 302, 310, 331, 470	501	0.041916167664670656
YDR372C	5	70, 120, 303, 354, 419	501	0.029940119760479042
YDR373W	8	6, 24, 88, 205, 211, 276, 418, 445	501	0.04790419161676647
YDR374C	6	15, 88, 104, 230, 244, 252	501	0.03592814371257485
YDR374W-A	4	27, 45, 302, 330	501	0.023952095808383235
YDR375C	11	36, 107, 132, 172, 205, 242, 284, 288, 292, 413, 493	501	0.0658682634730539
YDR376W	2	255, 276	501	0.011976047904191617
YDR377W	4	35, 42, 142, 297	501	0.023952095808383235
YDR378C	14	20, 27, 70, 78, 83, 139, 179, 232, 298, 313, 351, 407, 444, 474	501	0.08383233532934131
YDR379W	10	18, 114, 135, 157, 216, 331, 386, 392, 442, 466	501	0.059880239520958084
YDR379C-A	10	33, 103, 112, 135, 213, 253, 272, 376, 394, 459	501	0.059880239520958084
YDR380W	5	126, 141, 301, 354, 362	501	0.029940119760479042
YDR382W	9	25, 70, 113, 130, 224, 292, 327, 343, 431	501	0.05389221556886228
YDR383C	10	11, 16, 44, 58, 192, 196, 338, 428, 462, 485	501	0.059880239520958084
YDR384C	3	347, 389, 452	501	0.017964071856287425
YDR385W	8	53, 58, 86, 93, 116, 130, 300, 326	501	0.04790419161676647
YDR386W	7	52, 148, 198, 245, 263, 380, 439	501	0.041916167664670656
YDR387C	4	7, 61, 280, 316	501	0.023952095808383235
YDR388W	12	44, 90, 104, 123, 140, 264, 331, 345, 365, 401, 409, 464	501	0.0718562874251497
YDR389W	3	71, 90, 189	501	0.017964071856287425
YDR390C	8	93, 153, 198, 274, 321, 334, 426, 453	501	0.04790419161676647
YDR391C	12	68, 72, 78, 92, 150, 220, 232, 278, 408, 413, 454, 496	501	0.0718562874251497
YDR392W	4	37, 298, 329, 428	501	0.023952095808383235
YDR393W	13	0, 3, 6, 192, 204, 269, 329, 354, 364, 381, 388, 399, 426	501	0.07784431137724551
YDR394W	7	165, 191, 196, 234, 332, 397, 467	501	0.041916167664670656
YDR395W	9	49, 130, 170, 255, 268, 326, 444, 449, 457	501	0.05389221556886228
YDR397C	9	6, 48, 142, 195, 255, 266, 284, 356, 420	501	0.05389221556886228
YDR398W	5	36, 93, 102, 117, 359	501	0.029940119760479042
YDR399W	2	368, 398	501	0.011976047904191617
YDR400W	10	10, 82, 89, 137, 147, 181, 200, 234, 316, 453	501	0.059880239520958084
YDR404C	4	7, 325, 329, 456	501	0.023952095808383235
YDR405W	9	21, 96, 143, 177, 223, 382, 399, 417, 462	501	0.05389221556886228
YDR406W	14	29, 47, 67, 70, 73, 196, 201, 209, 243, 317, 325, 336, 399, 457	501	0.08383233532934131
YDR407C	15	56, 79, 84, 93, 126, 130, 140, 242, 379, 385, 424, 428, 450, 454, 460	501	0.08982035928143713
YDR408C	10	15, 62, 66, 103, 139, 266, 292, 360, 432, 483	501	0.059880239520958084
YDR409W	8	13, 208, 241, 365, 386, 443, 449, 457	501	0.04790419161676647
YDR410C	10	5, 29, 62, 289, 364, 393, 403, 423, 437, 459	501	0.059880239520958084
YDR411C	2	392, 426	501	0.011976047904191617
YDR412W	7	12, 236, 241, 305, 391, 441, 446	501	0.041916167664670656
YDR414C	14	8, 18, 36, 42, 139, 147, 162, 248, 281, 331, 358, 373, 376, 483	501	0.08383233532934131
YDR415C	7	167, 175, 232, 271, 275, 338, 431	501	0.041916167664670656
YDR416W	7	255, 261, 267, 272, 275, 339, 440	501	0.041916167664670656
YDR418W	11	44, 173, 179, 217, 222, 326, 332, 351, 407, 440, 446	501	0.0658682634730539
YDR419W	10	37, 44, 118, 124, 162, 167, 175, 198, 228, 287	501	0.059880239520958084
YDR420W	2	30, 75	501	0.011976047904191617
YDR421W	12	102, 117, 138, 167, 221, 274, 331, 364, 385, 440, 456, 476	501	0.0718562874251497
YDR422C	12	105, 177, 184, 211, 219, 311, 318, 326, 343, 350, 388, 412	501	0.0718562874251497
YDR424C	17	49, 66, 69, 75, 103, 117, 129, 205, 219, 248, 255, 274, 290, 313, 352, 362, 416	501	0.10179640718562874
YDR425W	9	30, 72, 141, 158, 167, 185, 216, 258, 352	501	0.05389221556886228
YDR427W	4	96, 132, 203, 215	501	0.023952095808383235
YDR428C	15	6, 33, 38, 56, 66, 72, 78, 231, 245, 268, 296, 307, 328, 374, 437	501	0.08982035928143713
YDR429C	5	34, 61, 135, 156, 439	501	0.029940119760479042
YDR430C	6	71, 277, 353, 392, 444, 495	501	0.03592814371257485
YDR432W	7	7, 42, 48, 135, 311, 330, 443	501	0.041916167664670656
YDR434W	9	173, 178, 235, 283, 383, 413, 416, 441, 448	501	0.05389221556886228
YDR435C	8	68, 73, 118, 277, 290, 354, 451, 486	501	0.04790419161676647
YDR436W	7	56, 158, 178, 263, 293, 327, 428	501	0.041916167664670656
YDR437W	4	52, 127, 183, 460	501	0.023952095808383235
YDR438W	13	11, 15, 39, 119, 221, 270, 319, 333, 337, 359, 448, 460, 488	501	0.07784431137724551
YDR439W	12	15, 126, 143, 280, 308, 335, 365, 375, 409, 414, 473, 476	501	0.0718562874251497
YDR440W	12	80, 101, 148, 177, 223, 227, 243, 267, 365, 396, 430, 471	501	0.0718562874251497
YDR441C	9	189, 234, 293, 304, 307, 316, 342, 412, 470	501	0.05389221556886228
YDR443C	3	213, 240, 456	501	0.017964071856287425
YDR444W	7	94, 139, 147, 411, 450, 480, 491	501	0.041916167664670656
YDR446W	14	12, 32, 106, 124, 132, 152, 208, 254, 267, 390, 399, 402, 459, 465	501	0.08383233532934131
YDR448W	15	94, 178, 239, 254, 269, 294, 312, 316, 335, 339, 343, 364, 425, 438, 450	501	0.08982035928143713
YDR449C	8	0, 118, 122, 230, 252, 284, 359, 425	501	0.04790419161676647
YDR450W	11	34, 182, 222, 226, 248, 277, 328, 347, 364, 380, 463	501	0.0658682634730539
YDR451C	11	36, 98, 118, 158, 249, 272, 328, 349, 413, 417, 435	501	0.0658682634730539
YDR452W	9	132, 158, 165, 233, 265, 304, 352, 361, 418	501	0.05389221556886228
YDR454C	9	17, 143, 233, 263, 318, 323, 345, 440, 451	501	0.05389221556886228
YDR456W	7	26, 34, 192, 223, 246, 317, 324	501	0.041916167664670656
YDR457W	8	37, 93, 110, 223, 339, 419, 443, 464	501	0.04790419161676647
YDR458C	9	49, 67, 105, 116, 164, 322, 338, 374, 491	501	0.05389221556886228
YDR459C	5	61, 192, 268, 330, 333	501	0.029940119760479042
YDR460W	9	62, 163, 218, 231, 258, 305, 353, 389, 439	501	0.05389221556886228
YDR461C-A	6	135, 190, 204, 289, 443, 476	501	0.03592814371257485
YDR462W	11	13, 56, 62, 109, 205, 209, 260, 362, 399, 432, 457	501	0.0658682634730539
YDR463W	14	101, 147, 176, 182, 217, 238, 285, 297, 310, 328, 351, 362, 367, 382	501	0.08383233532934131
YDR464W	12	9, 77, 111, 184, 210, 257, 291, 316, 424, 438, 441, 476	501	0.0718562874251497
YDR465C	8	8, 141, 165, 208, 241, 330, 403, 473	501	0.04790419161676647
YDR466W	12	24, 53, 131, 160, 165, 170, 306, 316, 361, 382, 401, 444	501	0.0718562874251497
YDR468C	5	51, 79, 152, 251, 319	501	0.029940119760479042
YDR469W	7	51, 150, 162, 315, 361, 414, 473	501	0.041916167664670656
YDR470C	6	27, 104, 307, 355, 370, 476	501	0.03592814371257485
YDR471W	4	107, 173, 256, 464	501	0.023952095808383235
YDR472W	8	39, 108, 183, 186, 192, 351, 378, 456	501	0.04790419161676647
YDR473C	12	55, 59, 62, 112, 133, 168, 172, 264, 343, 363, 388, 495	501	0.0718562874251497
YDR475C	2	251, 288	501	0.011976047904191617
YDR476C	6	69, 79, 126, 178, 370, 435	501	0.03592814371257485
YDR477W	17	6, 79, 130, 165, 222, 225, 234, 237, 246, 292, 301, 310, 313, 340, 351, 388, 431	501	0.10179640718562874
YDR478W	17	11, 17, 93, 99, 129, 134, 185, 217, 235, 240, 260, 350, 356, 385, 408, 434, 448	501	0.10179640718562874
YDR479C	12	100, 131, 139, 168, 208, 234, 249, 263, 307, 348, 353, 492	501	0.0718562874251497
YDR480W	7	81, 287, 295, 298, 352, 408, 461	501	0.041916167664670656
YDR481C	6	97, 118, 168, 260, 312, 367	501	0.03592814371257485
YDR482C	9	52, 95, 106, 149, 181, 223, 251, 285, 447	501	0.05389221556886228
YDR483W	7	5, 53, 163, 204, 218, 241, 469	501	0.041916167664670656
YDR484W	6	4, 94, 143, 157, 199, 202	501	0.03592814371257485
YDR485C	13	35, 47, 72, 95, 132, 144, 156, 215, 240, 261, 405, 460, 488	501	0.07784431137724551
YDR486C	10	63, 165, 182, 185, 195, 222, 326, 330, 387, 410	501	0.059880239520958084
YDR487C	10	25, 88, 102, 116, 229, 277, 310, 388, 475, 486	501	0.059880239520958084
YDR488C	9	11, 46, 54, 218, 275, 281, 348, 362, 409	501	0.05389221556886228
YDR489W	6	45, 58, 85, 123, 150, 179	501	0.03592814371257485
YDR490C	10	79, 90, 153, 171, 186, 259, 301, 350, 428, 455	501	0.059880239520958084
YDR492W	9	3, 133, 154, 208, 232, 351, 355, 396, 402	501	0.05389221556886228
YDR493W	7	178, 198, 235, 258, 324, 367, 446	501	0.041916167664670656
YDR494W	12	26, 74, 140, 201, 219, 222, 225, 261, 353, 359, 382, 433	501	0.0718562874251497
YDR495C	7	28, 70, 101, 145, 223, 417, 454	501	0.041916167664670656
YDR496C	7	169, 181, 341, 430, 435, 440, 464	501	0.041916167664670656
YDR497C	9	18, 63, 159, 186, 189, 196, 296, 355, 396	501	0.05389221556886228
YDR498C	3	173, 220, 445	501	0.017964071856287425
YDR502C	7	77, 124, 150, 174, 270, 309, 354	501	0.041916167664670656
YDR503C	5	45, 53, 255, 284, 348	501	0.029940119760479042
YDR505C	3	106, 119, 142	501	0.017964071856287425
YDR506C	8	25, 90, 166, 173, 205, 212, 229, 342	501	0.04790419161676647
YDR507C	5	92, 137, 172, 410, 432	501	0.029940119760479042
YDR508C	15	13, 50, 88, 112, 123, 167, 208, 217, 220, 225, 239, 244, 288, 354, 463	501	0.08982035928143713
YDR510W	13	1, 31, 56, 124, 166, 204, 223, 260, 305, 325, 357, 364, 370	501	0.07784431137724551
YDR511W	10	17, 73, 106, 175, 246, 307, 352, 395, 418, 479	501	0.059880239520958084
YDR512C	7	104, 235, 280, 359, 369, 442, 474	501	0.041916167664670656
YDR513W	6	60, 162, 165, 237, 347, 433	501	0.03592814371257485
YDR514C	12	11, 20, 26, 56, 92, 125, 147, 264, 328, 365, 454, 494	501	0.0718562874251497
YDR516C	6	37, 51, 118, 370, 379, 396	501	0.03592814371257485
YDR517W	4	109, 277, 448, 457	501	0.023952095808383235
YDR518W	6	9, 143, 147, 159, 347, 463	501	0.03592814371257485
YDR519W	10	1, 52, 157, 214, 268, 271, 303, 369, 404, 459	501	0.059880239520958084
YDR520C	15	1, 13, 40, 46, 70, 102, 136, 147, 157, 238, 262, 323, 408, 429, 446	501	0.08982035928143713
YDR523C	9	1, 57, 67, 189, 213, 260, 342, 366, 422	501	0.05389221556886228
YDR524C	9	45, 125, 143, 154, 171, 190, 292, 362, 402	501	0.05389221556886228
YDR524C-B	5	25, 79, 295, 346, 353	501	0.029940119760479042
YDR527W	11	97, 239, 269, 311, 320, 333, 384, 469, 480, 490, 495	501	0.0658682634730539
YDR528W	10	75, 81, 108, 189, 192, 239, 261, 312, 427, 468	501	0.059880239520958084
YDR529C	10	29, 59, 78, 104, 127, 160, 237, 303, 320, 438	501	0.059880239520958084
YDR530C	8	56, 109, 153, 212, 290, 360, 372, 428	501	0.04790419161676647
YDR531W	9	9, 24, 203, 222, 232, 275, 380, 445, 462	501	0.05389221556886228
YDR532C	12	30, 52, 86, 133, 146, 168, 176, 214, 229, 341, 380, 431	501	0.0718562874251497
YDR533C	9	76, 103, 172, 246, 255, 263, 373, 398, 456	501	0.05389221556886228
YDR534C	11	53, 88, 141, 206, 218, 255, 312, 374, 379, 432, 450	501	0.0658682634730539
YDR536W	8	7, 44, 53, 157, 277, 326, 414, 469	501	0.04790419161676647
YDR541C	9	73, 81, 185, 223, 314, 370, 374, 398, 420	501	0.05389221556886228
YEL072W	9	37, 129, 137, 155, 175, 281, 368, 436, 450	501	0.05389221556886228
YEL071W	9	2, 71, 104, 171, 222, 246, 312, 354, 475	501	0.05389221556886228
YEL068C	6	41, 81, 144, 199, 321, 344	501	0.03592814371257485
YEL065W	7	90, 242, 316, 410, 415, 440, 460	501	0.041916167664670656
YEL064C	11	25, 36, 69, 85, 176, 214, 322, 328, 354, 421, 437	501	0.0658682634730539
YEL063C	2	240, 288	501	0.011976047904191617
YEL061C	6	37, 41, 271, 282, 375, 402	501	0.03592814371257485
YEL060C	6	207, 215, 256, 356, 430, 450	501	0.03592814371257485
YEL059C-A	9	46, 86, 213, 245, 255, 283, 380, 416, 469	501	0.05389221556886228
YEL058W	7	74, 180, 213, 218, 362, 377, 467	501	0.041916167664670656
YEL057C	10	30, 53, 118, 139, 188, 276, 364, 390, 451, 465	501	0.059880239520958084
YEL056W	10	28, 55, 157, 194, 251, 336, 386, 410, 438, 465	501	0.059880239520958084
YEL055C	9	64, 129, 137, 172, 193, 225, 233, 311, 420	501	0.05389221556886228
YEL054C	7	14, 45, 53, 94, 172, 240, 373	501	0.041916167664670656
YEL053C	10	35, 49, 98, 120, 247, 261, 338, 414, 433, 438	501	0.059880239520958084
YEL052W	5	32, 225, 243, 379, 396	501	0.029940119760479042
YEL051W	11	61, 114, 121, 126, 174, 187, 234, 278, 416, 454, 477	501	0.0658682634730539
YEL050C	8	57, 63, 124, 286, 328, 332, 399, 469	501	0.04790419161676647
YEL049W	10	19, 29, 64, 98, 110, 154, 191, 209, 274, 410	501	0.059880239520958084
YEL048C	6	92, 111, 195, 232, 273, 299	501	0.03592814371257485
YEL047C	8	50, 151, 159, 230, 234, 315, 324, 348	501	0.04790419161676647
YEL046C	7	66, 81, 128, 133, 200, 403, 450	501	0.041916167664670656
YEL044W	6	60, 223, 233, 299, 311, 413	501	0.03592814371257485
YEL043W	8	90, 174, 263, 335, 339, 343, 406, 487	501	0.04790419161676647
YEL042W	10	57, 98, 157, 184, 219, 255, 272, 286, 417, 433	501	0.059880239520958084
YEL041W	9	20, 52, 66, 94, 114, 239, 284, 310, 338	501	0.05389221556886228
YEL040W	9	39, 47, 103, 119, 134, 180, 249, 400, 438	501	0.05389221556886228
YEL039C	2	135, 224	501	0.011976047904191617
YEL038W	14	29, 40, 43, 48, 77, 87, 95, 200, 260, 427, 448, 466, 472, 477	501	0.08383233532934131
YEL037C	4	142, 237, 405, 446	501	0.023952095808383235
YEL036C	10	27, 47, 150, 153, 215, 246, 333, 437, 445, 453	501	0.059880239520958084
YEL035C	16	39, 99, 102, 107, 153, 158, 161, 204, 231, 234, 333, 363, 408, 421, 462, 473	501	0.09580838323353294
YEL034W	2	193, 393	501	0.011976047904191617
YEL032W	6	47, 71, 80, 219, 247, 406	501	0.03592814371257485
YEL031W	12	14, 76, 97, 129, 141, 253, 288, 305, 328, 334, 442, 463	501	0.0718562874251497
YEL029C	12	13, 28, 69, 153, 187, 280, 286, 329, 368, 396, 427, 435	501	0.0718562874251497
YEL027W	3	184, 215, 279	501	0.017964071856287425
YEL026W	8	96, 115, 164, 183, 192, 385, 393, 398	501	0.04790419161676647
YEL024W	3	90, 102, 139	501	0.017964071856287425
YEL023C	15	47, 69, 98, 192, 246, 263, 318, 337, 342, 350, 356, 384, 432, 447, 474	501	0.08982035928143713
YEL022W	4	18, 46, 68, 260	501	0.023952095808383235
YEL021W	13	46, 58, 112, 127, 151, 170, 186, 203, 217, 248, 285, 448, 466	501	0.07784431137724551
YEL020W-A	13	93, 106, 129, 151, 193, 196, 259, 317, 355, 359, 430, 442, 478	501	0.07784431137724551
YEL020C	8	25, 30, 163, 260, 287, 314, 360, 367	501	0.04790419161676647
YEL019C	5	17, 93, 111, 240, 343	501	0.029940119760479042
YEL018W	11	93, 104, 125, 145, 175, 181, 194, 217, 273, 282, 356	501	0.0658682634730539
YEL017W	6	89, 333, 358, 361, 374, 377	501	0.03592814371257485
YEL016C	6	32, 240, 297, 335, 395, 477	501	0.03592814371257485
YEL013W	6	93, 286, 294, 314, 386, 444	501	0.03592814371257485
YEL012W	7	68, 93, 137, 154, 158, 279, 362	501	0.041916167664670656
YEL011W	9	5, 9, 23, 26, 188, 210, 225, 418, 426	501	0.05389221556886228
YEL009C	4	159, 227, 344, 369	501	0.023952095808383235
YEL007W	2	127, 279	501	0.011976047904191617
YEL006W	8	37, 77, 198, 257, 285, 386, 398, 430	501	0.04790419161676647
YEL005C	14	23, 33, 39, 73, 99, 152, 184, 213, 225, 259, 301, 451, 457, 474	501	0.08383233532934131
YEL004W	7	78, 148, 172, 181, 254, 364, 389	501	0.041916167664670656
YEL002C	8	37, 171, 229, 236, 266, 287, 290, 392	501	0.04790419161676647
YEL001C	12	2, 47, 131, 210, 213, 295, 311, 315, 333, 354, 362, 383	501	0.0718562874251497
YER001W	7	152, 162, 259, 310, 387, 458, 465	501	0.041916167664670656
YER002W	8	69, 163, 174, 217, 234, 401, 436, 460	501	0.04790419161676647
YER003C	7	89, 144, 228, 237, 259, 339, 477	501	0.041916167664670656
YER004W	12	5, 45, 68, 93, 224, 250, 352, 386, 410, 413, 465, 479	501	0.0718562874251497
YER005W	5	152, 158, 353, 433, 456	501	0.029940119760479042
YER006W	11	78, 89, 104, 134, 215, 252, 260, 272, 314, 437, 442	501	0.0658682634730539
YER007W	12	41, 53, 167, 212, 245, 268, 271, 289, 305, 366, 464, 496	501	0.0718562874251497
